transaction_id;transaction_date;transaction_time;store_id;store_location;product_id;transaction_qty;unit_price;product_category;product_type;product_detail;Size;Total_bill;Month Name;Day Name;Hour;Day of Week;Month
97604;16/05/2023;14:58:19;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;14;2;5
97715;16/05/2023;16:40:59;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;16;2;5
98562;17/05/2023;11:53:13;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;11;3;5
98627;17/05/2023;13:18:06;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;13;3;5
98718;17/05/2023;15:48:43;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;15;3;5
98728;17/05/2023;15:57:52;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;15;3;5
98835;17/05/2023;18:19:51;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;18;3;5
99148;18/05/2023;08:15:26;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;8;4;5
99404;18/05/2023;10:04:20;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;10;4;5
99912;18/05/2023;16:28:46;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;16;4;5
100122;19/05/2023;06:46:04;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;6;5;5
100278;19/05/2023;07:44:18;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;7;5;5
100354;19/05/2023;08:11:47;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;8;5;5
101163;19/05/2023;17:21:09;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;17;5;5
101180;19/05/2023;17:43:30;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;17;5;5
101664;20/05/2023;09:14:56;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;9;6;5
102328;20/05/2023;17:54:56;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;17;6;5
102706;21/05/2023;09:06:16;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Sunday;9;0;5
103896;22/05/2023;09:53:43;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Monday;9;1;5
104713;23/05/2023;07:14:19;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;7;2;5
105112;23/05/2023;10:33:16;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;10;2;5
105354;23/05/2023;14:17:16;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;14;2;5
105757;24/05/2023;07:11:59;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;7;3;5
106045;24/05/2023;09:52:04;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;9;3;5
106897;25/05/2023;07:21:20;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;7;4;5
107710;25/05/2023;17:13:42;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;17;4;5
107991;26/05/2023;07:48:31;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;7;5;5
108022;26/05/2023;08:09:34;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;8;5;5
108334;26/05/2023;10:37:55;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;10;5;5
108653;26/05/2023;15:17:14;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;15;5;5
109119;27/05/2023;08:39:35;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;8;6;5
109281;27/05/2023;09:42:25;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;9;6;5
109401;27/05/2023;10:17:42;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;10;6;5
109557;27/05/2023;11:26:55;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;11;6;5
109936;27/05/2023;17:21:25;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;17;6;5
109937;27/05/2023;17:22:23;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;17;6;5
110245;28/05/2023;08:49:38;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Sunday;8;0;5
110471;28/05/2023;11:53:11;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Sunday;11;0;5
110739;28/05/2023;15:13:08;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Sunday;15;0;5
111306;29/05/2023;10:02:51;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Monday;10;1;5
111397;29/05/2023;11:12:29;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Monday;11;1;5
111758;29/05/2023;16:10:08;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Monday;16;1;5
111844;29/05/2023;16:59:30;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Monday;16;1;5
112190;30/05/2023;08:14:32;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;8;2;5
112312;30/05/2023;08:57:51;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;8;2;5
113271;31/05/2023;08:35:52;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;8;3;5
113624;31/05/2023;10:59:15;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;10;3;5
113882;31/05/2023;16:31:13;5;Lower Manhattan;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;16;3;5
80959;01/05/2023;14:26:36;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Monday;14;1;5
81290;01/05/2023;17:44:31;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Monday;17;1;5
81448;01/05/2023;19:44:41;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Monday;19;1;5
81593;02/05/2023;10:01:57;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;10;2;5
81674;02/05/2023;11:21:17;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;11;2;5
81905;02/05/2023;13:45:21;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;13;2;5
82008;02/05/2023;14:44:54;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;14;2;5
82189;02/05/2023;16:29:00;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;16;2;5
82229;02/05/2023;16:56:03;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;16;2;5
82408;02/05/2023;18:50:13;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;18;2;5
82584;03/05/2023;08:42:28;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;8;3;5
82968;03/05/2023;13:37:49;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;13;3;5
83149;03/05/2023;15:33:31;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;15;3;5
83305;03/05/2023;16:55:17;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;16;3;5
83462;03/05/2023;18:31:37;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;18;3;5
83601;04/05/2023;08:06:13;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;8;4;5
83740;04/05/2023;10:49:40;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;10;4;5
84059;04/05/2023;14:06:40;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;14;4;5
84555;04/05/2023;19:09:34;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;19;4;5
84656;05/05/2023;08:26:32;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;8;5;5
84829;05/05/2023;11:02:04;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;11;5;5
84884;05/05/2023;11:32:37;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;11;5;5
85045;05/05/2023;13:11:35;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;13;5;5
85389;05/05/2023;16:48:48;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;16;5;5
85618;05/05/2023;19:18:25;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;19;5;5
85775;06/05/2023;09:24:10;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;9;6;5
85857;06/05/2023;11:01:16;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;11;6;5
86120;06/05/2023;14:13:13;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;14;6;5
86252;06/05/2023;15:37:07;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;15;6;5
86831;07/05/2023;08:12:49;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Sunday;8;0;5
86866;07/05/2023;08:26:06;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Sunday;8;0;5
86972;07/05/2023;09:04:39;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Sunday;9;0;5
87228;07/05/2023;10:49:12;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Sunday;10;0;5
87269;07/05/2023;11:07:08;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Sunday;11;0;5
87592;07/05/2023;18:01:23;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Sunday;18;0;5
88152;08/05/2023;10:02:43;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Monday;10;1;5
88692;08/05/2023;16:28:14;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Monday;16;1;5
89064;09/05/2023;07:58:52;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;7;2;5
89439;09/05/2023;10:21:15;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;10;2;5
90640;10/05/2023;10:34:11;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;10;3;5
90845;10/05/2023;13:41:41;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;13;3;5
91235;11/05/2023;06:56:55;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;6;4;5
91407;11/05/2023;08:16:47;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;8;4;5
91434;11/05/2023;08:26:38;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;8;4;5
91684;11/05/2023;10:20:16;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;10;4;5
91832;11/05/2023;11:37:48;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;11;4;5
91851;11/05/2023;11:53:50;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;11;4;5
92346;12/05/2023;07:20:26;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;7;5;5
92367;12/05/2023;07:35:20;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;7;5;5
92429;12/05/2023;08:07:11;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;8;5;5
93511;13/05/2023;08:38:12;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;8;6;5
93744;13/05/2023;09:55:50;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;9;6;5
93850;13/05/2023;10:35:31;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;10;6;5
94046;13/05/2023;12:37:12;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;12;6;5
94721;14/05/2023;09:16:00;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Sunday;9;0;5
95585;15/05/2023;07:21:28;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Monday;7;1;5
95632;15/05/2023;07:35:30;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Monday;7;1;5
95693;15/05/2023;08:02:54;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Monday;8;1;5
95873;15/05/2023;09:04:53;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Monday;9;1;5
96228;15/05/2023;11:25:25;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Monday;11;1;5
96706;16/05/2023;07:05:58;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;7;2;5
96752;16/05/2023;07:20:23;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;7;2;5
96790;16/05/2023;07:35:33;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;7;2;5
96813;16/05/2023;07:43:37;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;7;2;5
97455;16/05/2023;12:13:51;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;12;2;5
97738;16/05/2023;17:11:38;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;17;2;5
97888;17/05/2023;06:31:58;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;6;3;5
97889;17/05/2023;06:32:00;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;6;3;5
97944;17/05/2023;07:04:58;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;7;3;5
98154;17/05/2023;08:32:04;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;8;3;5
98723;17/05/2023;15:52:46;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;15;3;5
99141;18/05/2023;08:13:53;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;8;4;5
99186;18/05/2023;08:31:28;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;8;4;5
99589;18/05/2023;11:03:19;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;11;4;5
99724;18/05/2023;13:17:54;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;13;4;5
99921;18/05/2023;16:37:24;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;16;4;5
100247;19/05/2023;07:33:33;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;7;5;5
100271;19/05/2023;07:40:56;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;7;5;5
100448;19/05/2023;08:38:46;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;8;5;5
100876;19/05/2023;11:44:26;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;11;5;5
101397;20/05/2023;08:02:05;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;8;6;5
101454;20/05/2023;08:21:32;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;8;6;5
101806;20/05/2023;09:58:05;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;9;6;5
101961;20/05/2023;10:43:08;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;10;6;5
102048;20/05/2023;12:19:32;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;12;6;5
102105;20/05/2023;13:39:32;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;13;6;5
102148;20/05/2023;14:29:16;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;14;6;5
102583;21/05/2023;08:25:24;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Sunday;8;0;5
102681;21/05/2023;09:00:01;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Sunday;9;0;5
102868;21/05/2023;09:55:02;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Sunday;9;0;5
103274;21/05/2023;15:14:23;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Sunday;15;0;5
103806;22/05/2023;09:06:50;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Monday;9;1;5
104073;22/05/2023;11:29:53;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Monday;11;1;5
104330;22/05/2023;15:10:44;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Monday;15;1;5
104507;22/05/2023;17:50:59;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Monday;17;1;5
104577;22/05/2023;19:04:06;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Monday;19;1;5
104815;23/05/2023;08:03:02;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;8;2;5
105377;23/05/2023;14:34:14;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Tuesday;14;2;5
105764;24/05/2023;07:17:00;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;7;3;5
106090;24/05/2023;10:15:49;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;10;3;5
106094;24/05/2023;10:16:33;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;10;3;5
106165;24/05/2023;10:45:17;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Wednesday;10;3;5
107064;25/05/2023;08:50:20;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;8;4;5
107135;25/05/2023;09:30:32;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;9;4;5
107305;25/05/2023;10:56:21;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;10;4;5
107368;25/05/2023;11:47:35;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;11;4;5
107705;25/05/2023;17:10:56;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Thursday;17;4;5
107915;26/05/2023;07:04:52;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;7;5;5
108360;26/05/2023;10:53:51;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;10;5;5
108434;26/05/2023;11:52:31;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Friday;11;5;5
109412;27/05/2023;10:20:21;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;10;6;5
109498;27/05/2023;10:47:35;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;10;6;5
109853;27/05/2023;15:54:50;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;15;6;5
109910;27/05/2023;16:49:30;8;Hell's Kitchen;61;1;4.75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic;Large;4.75;May;Saturday;16;6;5
